"year","category","subcategory","item","Quality","Units","month","price"
2007,"VEGETABLES","Cabbage","Spring Greens - Loose","-","£/kg","Jun",0.54
2007,"VEGETABLES","Cabbage","Spring Greens - Prepacked","-","£/kg","Jun",0.71
2007,"VEGETABLES","Cabbage","Summer & Autumn-Pointed","1st","£/kg","Jun",0.39
2007,"VEGETABLES","Cabbage","Summer & Autumn-Pointed","2nd","£/kg","Jun",0.22
2007,"VEGETABLES","Cabbage","Summer & Autumn-Pointed","Ave","£/kg","Jun",0.36
2007,"VEGETABLES","Cabbage","Summer & Autumn-Round","1st","£/head","Jun",0.29
2007,"VEGETABLES","Cabbage","Summer & Autumn Round","2nd","£/head","Jun",0.22
2007,"VEGETABLES","Cabbage","Summer & Autumn Round","Ave","£/head","Jun",0.29
2007,"VEGETABLES","Cabbage","White","1st","£/kg","Jun",0.28
2007,"VEGETABLES","Cabbage","White","2nd","£/kg","Jun",0.24
2007,"VEGETABLES","Cabbage","White","Ave","£/kg","Jun",0.28
2007,"VEGETABLES","Cabbage","Winter Other","1st","£/head","Jun",NA
2007,"VEGETABLES","Cabbage","Winter Other","2nd","£/head","Jun",NA
2007,"VEGETABLES","Cabbage","Winter Other","Ave","£/head","Jun",NA
2007,"VEGETABLES","Calabrese","All Varieties","-","£/kg","Jun",1.19
2007,"VEGETABLES","Capsicums","Green","1st","£/kg","Jun",0.91
2007,"VEGETABLES","Capsicums","Green","2nd","£/kg","Jun",0.53
2007,"VEGETABLES","Capsicums","Green","Ave","£/kg","Jun",0.87
2007,"VEGETABLES","Capsicums","Red","1st","£/kg","Jun",1.12
2007,"VEGETABLES","Capsicums","Red","2nd","£/kg","Jun",0.64
2007,"VEGETABLES","Capsicums","Red","Ave","£/kg","Jun",1.11
2007,"VEGETABLES","Carrots","Topped-Washed","1st","£/kg","Jun",0.41
2007,"VEGETABLES","Carrots","Topped-Washed","2nd","£/kg","Jun",0.28
2007,"VEGETABLES","Carrots","Topped-Washed","Ave","£/kg","Jun",0.41
2007,"VEGETABLES","Cauliflowers","Kent","1st","£/head","Jun",0.53
2007,"VEGETABLES","Cauliflowers","Kent","2nd","£/head","Jun",0.41
2007,"VEGETABLES","Cauliflowers","Kent","Ave","£/head","Jun",0.51
2007,"VEGETABLES","Cauliflowers","All Other","1st","£/head","Jun",0.45
2007,"VEGETABLES","Cauliflowers","All Other","2nd","£/head","Jun",0.34
2007,"VEGETABLES","Cauliflowers","All Other","Ave","£/head","Jun",0.42
2007,"VEGETABLES","Celery","All Washed","1st","£/kg","Jun",0.64
2007,"VEGETABLES","Celery","All Washed","2nd","£/kg","Jun",0.48
2007,"VEGETABLES","Celery","All Washed","Ave","£/kg","Jun",0.63
2007,"VEGETABLES","Courgettes","All Varieties","1st","£/kg","Jun",0.75
2007,"VEGETABLES","Courgettes","All Varieties","2nd","£/kg","Jun",0.58
2007,"VEGETABLES","Courgettes","All Varieties","Ave","£/kg","Jun",0.69
2007,"VEGETABLES","Cucumbers","All Varieties","1st","£/kg","Jun",0.57
2007,"VEGETABLES","Cucumbers","All Varieties","2nd","£/kg","Jun",0.4
2007,"VEGETABLES","Cucumbers","All Varieties","Ave","£/kg","Jun",0.53
2007,"VEGETABLES","Dwarf, French or Kidney Beans","Dwarf, French or Kidney","1st","£/kg","Jun",NA
2007,"VEGETABLES","Dwarf, French or Kidney Beans","Dwarf, French or Kidney","2nd","£/kg","Jun",NA
2007,"VEGETABLES","Dwarf, French or Kidney Beans","Dwarf, French or Kidney","Ave","£/kg","Jun",NA
2007,"VEGETABLES","Leeks","Trimmed","1st","£/kg","Jun",1
2007,"VEGETABLES","Leeks","Trimmed","2nd","£/kg","Jun",NA
2007,"VEGETABLES","Leeks","Trimmed","Ave","£/kg","Jun",NA
2007,"VEGETABLES","Lettuce","Butterhead – Indoor","1st","£/head","Jun",0.27
2007,"VEGETABLES","Lettuce","Butterhead – Indoor","2nd","£/head","Jun",0.19
2007,"VEGETABLES","Lettuce","Butterhead – Indoor","Ave","£/head","Jun",0.25
2007,"VEGETABLES","Lettuce","Cos","1st","£/head","Jun",0.39
2007,"VEGETABLES","Lettuce","Cos","2nd","£/head","Jun",0.29
2007,"VEGETABLES","Lettuce","Cos","Ave","£/head","Jun",0.38
2007,"VEGETABLES","Lettuce","Crisp-Iceberg Type","1st","£/head","Jun",0.29
2007,"VEGETABLES","Lettuce","Crisp-Iceberg Type","2nd","£/head","Jun",0.22
2007,"VEGETABLES","Lettuce","Crisp-Iceberg Type","Ave","£/head","Jun",0.27
2007,"VEGETABLES","Lettuce","Little Gem","1st","£/twin","Jun",0.38
2007,"VEGETABLES","Lettuce","Little Gem","2nd","£/twin","Jun",0.34
2007,"VEGETABLES","Lettuce","Little Gem","Ave","£/twin","Jun",0.38
2007,"VEGETABLES","Mushrooms","Button – Indoor","-","£/kg","Jun",1.08
2007,"VEGETABLES","Mushrooms","Cup – Indoor","-","£/kg","Jun",1.23
2007,"VEGETABLES","Mushrooms","Flat – Indoor","-","£/kg","Jun",1.21
2007,"VEGETABLES","Parsnips","All Varieties","-","£/kg","Jun",0.97
2007,"VEGETABLES","Rhubarb","Forced","-","£/kg","Jun",NA
2007,"VEGETABLES","Rhubarb","Outdoor","-","£/kg","Jun",1.04
2007,"VEGETABLES","Runner Beans","Runner-Climbing","1st","£/kg","Jun",3.6
2007,"VEGETABLES","Runner Beans","Runner-Climbing","2nd","£/kg","Jun",2.56
2007,"VEGETABLES","Runner Beans","Runner-Climbing","Ave","£/kg","Jun",3.55
2007,"VEGETABLES","Salad Onions","Salad","-","£/bunch","Jun",0.19
2007,"VEGETABLES","Shelling Peas","All Varieties","1st","£/kg","Jun",1.94
2007,"VEGETABLES","Shelling Peas","All Varieties","2nd","£/kg","Jun",1.68
2007,"VEGETABLES","Shelling Peas","All Varieties","Ave","£/kg","Jun",1.9
2007,"VEGETABLES","Spinach","Leaf - Loose/bunches","1st","£/kg","Jun",0.69
2007,"VEGETABLES","(new item this year)","Leaf - Loose/bunches","2nd","£/kg","Jun",0.6
2007,"VEGETABLES","(new item this year)","Leaf - Loose/bunches","Ave","£/kg","Jun",0.69
2007,"VEGETABLES","Swede","All Varieties","-","£/kg","Jun",0.35
2007,"VEGETABLES","Sweetcorn","All Varieties","-","£/cob","Jun",NA
2007,"VEGETABLES","Tomatoes","Round","1st","£/kg","Jun",0.76
2007,"VEGETABLES","Tomatoes","Round","2nd","£/kg","Jun",0.43
2007,"VEGETABLES","Tomatoes","Round","Ave","£/kg","Jun",0.68
2007,"VEGETABLES","Tomatoes","Vine","1st","£/kg","Jun",0.82
2007,"VEGETABLES","Tomatoes","Vine","2nd","£/kg","Jun",0.74
2007,"VEGETABLES","Tomatoes","Vine","Ave","£/kg","Jun",0.82
2007,"VEGETABLES","Tomatoes","Cherry","1st","£/kg","Jun",1.82
2007,"VEGETABLES","Tomatoes","Cherry","2nd","£/kg","Jun",1.22
2007,"VEGETABLES","Tomatoes","Cherry","Ave","£/kg","Jun",1.8
2007,"VEGETABLES","Tomatoes","Plum","1st","£/kg","Jun",0.82
2007,"VEGETABLES","Tomatoes","Plum","2nd","£/kg","Jun",NA
2007,"VEGETABLES","Tomatoes","Plum","Ave","£/kg","Jun",NA
2007,"VEGETABLES","Turnip","All Varieties","-","£/kg","Jun",0.66
2007,"VEGETABLES","Watercress","All Varieties","-","£/bunch","Jun",0.61
2007,"CUT FLOWERS","Alstromeria","Indoor","-","£/bunch(1)","Jun",0.83
2007,"CUT FLOWERS","Chrysanthemums Flowers","Indoor-bloom","-","£/bloom","Jun",0.26
2007,"CUT FLOWERS","Chrysanthemums Flowers","Indoor-spray","-","£/spray","Jun",0.13
2007,"CUT FLOWERS","Gladioli","All Varieties","-","£/bunch(1)","Jun",0.9
2007,"CUT FLOWERS","Irises","Indoor","-","£/bunch(1)","Jun",0.33
2007,"CUT FLOWERS","Narcissus-inc.Daffodils","Indoor","","£/bunch(2)","Jun",NA
2007,"CUT FLOWERS","Oriental Lilies","Homegrown","-","£/stem","Jun",0.55
2007,"CUT FLOWERS","Pinks","All Varieties","-","£/bunch(3)","Jun",0.24
2007,"CUT FLOWERS","Tulips","Indoor","-","£/bunch(4)","Jun",NA
2007,"POT PLANTS","Begonia-Elatior","13cm","-","£ each","Jun",0.69
2007,"POT PLANTS","Cyclamen","13cm","-","£ each","Jun",NA
2007,"POT PLANTS","Poinsettia","13cm","-","£ each","Jun",NA
2007,"POT PLANTS","Chrysanthemum","13cm","-","£ each","Jun",1
2008,"FRUIT","Blackberries","All Varieties","-","£/kg","Jun",NA
2008,"FRUIT","Blackcurrants","All Varieties","-","£/kg","Jun",NA
2008,"FRUIT","Cherries","Sweet Black","1st","£/kg","Jun",NA
2008,"FRUIT","Cherries","Sweet Black","2nd","£/kg","Jun",NA
2008,"FRUIT","Cherries","Sweet Black","Ave","£/kg","Jun",NA
2008,"FRUIT","Cherries","Sweet White","1st","£/kg","Jun",NA
2008,"FRUIT","Cherries","Sweet White","2nd","£/kg","Jun",NA
2008,"FRUIT","Cherries","Sweet White","Ave","£/kg","Jun",NA
2008,"FRUIT","Cooking Apples","Bramley’s Seedling","1st","£/kg","Jun",1.03
2008,"FRUIT","Cooking Apples","Bramley’s Seedling","2nd","£/kg","Jun",0.76
2008,"FRUIT","Cooking Apples","Bramley’s Seedling","Ave","£/kg","Jun",0.92
2008,"FRUIT","Damsons","All Varieties","1st","£/kg","Jun",NA
2008,"FRUIT","Damsons","All Varieties","2nd","£/kg","Jun",NA
2008,"FRUIT","Damsons","All Varieties","Ave","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Cox’s Orange-group","1st","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Cox’s Orange-group","2nd","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Cox’s Orange-group","Ave","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Discovery","1st","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Discovery","2nd","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Discovery","Ave","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Egremont Russet","1st","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Egremont Russet","2nd","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Egremont Russet","Ave","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Spartan","1st","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Spartan","2nd","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Spartan","Ave","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Worcester Pearmain","1st","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Worcester Pearmain","2nd","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Worcester Pearmain","Ave","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Red Pippin","1st","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Red Pippin","2nd","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Red Pippin","Ave","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Gala","1st","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Gala","2nd","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Gala","Ave","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Other Early Season","-","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Other Mid Season","-","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Other Late Season","-","£/kg","Jun",0.44
2008,"FRUIT","Dessert Apples","Jonogold – group","1st","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Jonogold – group","2nd","£/kg","Jun",NA
2008,"FRUIT","Dessert Apples","Jonogold – group","Ave","£/kg","Jun",NA
2008,"FRUIT","Gooseberries","All Varieties","-","£/kg","Jun",2.13
2008,"FRUIT","Pears","Conference","1st","£/kg","Jun",NA
2008,"FRUIT","Pears","Conference","2nd","£/kg","Jun",NA
2008,"FRUIT","Pears","Conference","Ave","£/kg","Jun",NA
2008,"FRUIT","Pears","Doyenne Du Comice","1st","£/kg","Jun",NA
2008,"FRUIT","Pears","Doyenne Du Comice","2nd","£/kg","Jun",NA
2008,"FRUIT","Pears","Doyenne Du Comice","Ave","£/kg","Jun",NA
2008,"FRUIT","Pears","William’s Bon Chretien","1st","£/kg","Jun",NA
2008,"FRUIT","Pears","William’s Bon Chretien","2nd","£/kg","Jun",NA
2008,"FRUIT","Pears","William’s Bon Chretien","Ave","£/kg","Jun",NA
2008,"FRUIT","Pears","Other","1st","£/kg","Jun",NA
2008,"FRUIT","Pears","Other","2nd","£/kg","Jun",NA
2008,"FRUIT","Pears","Other","Ave","£/kg","Jun",NA
2008,"FRUIT","Plums and Gages","Czar","1st","£/kg","Jun",NA
2008,"FRUIT","Plums and Gages","Czar","2nd","£/kg","Jun",NA
2008,"FRUIT","Plums and Gages","Czar","Ave","£/kg","Jun",NA
2008,"FRUIT","Plums and Gages","Majorie’s Seedling","1st","£/kg","Jun",NA
2008,"FRUIT","Plums and Gages","Majorie’s Seedling","2nd","£/kg","Jun",NA
2008,"FRUIT","Plums and Gages","Majorie’s Seedling","Ave","£/kg","Jun",NA
2008,"FRUIT","Plums and Gages","Victoria","1st","£/kg","Jun",NA
2008,"FRUIT","Plums and Gages","Victoria","2nd","£/kg","Jun",NA
2008,"FRUIT","Plums and Gages","Victoria","Ave","£/kg","Jun",NA
2008,"FRUIT","Plums and Gages","Other Varieties","-","£/kg","Jun",NA
2008,"FRUIT","Raspberries","All Varieties","-","£/kg","Jun",8.08
2008,"FRUIT","Redcurrants","All Varieties","-","£/kg","Jun",NA
2008,"FRUIT","Strawberries","All Varieties","1st","£/kg","Jun",2.23
2008,"FRUIT","Strawberries","All Varieties","2nd","£/kg","Jun",1.19
2008,"FRUIT","Strawberries","All Varieties","Ave","£/kg","Jun",1.72
2008,"VEGETABLES","Asparagus","All Varieties","1st","£/kg","Jun",5.68
2008,"VEGETABLES","Asparagus","All Varieties","2nd","£/kg","Jun",2.74
2008,"VEGETABLES","Asparagus","All Varieties","Ave","£/kg","Jun",4.25
2008,"VEGETABLES","Beetroot","Topped","-","£/kg","Jun",0.4
2008,"VEGETABLES","Broad Beans","Broad","-","£/kg","Jun",0.87
2008,"VEGETABLES","Brussels Sprouts","All Varieties","1st","£/kg","Jun",NA
2008,"VEGETABLES","Brussels Sprouts","All Varieties","2nd","£/kg","Jun",NA
2008,"VEGETABLES","Brussels Sprouts","All Varieties","Ave","£/kg","Jun",NA
2008,"VEGETABLES","Bulb Onions","Yellow","1st","£/kg","Jun",NA
2008,"VEGETABLES","(previously down as bulb only)","Yellow","2nd","£/kg","Jun",0.24
2008,"VEGETABLES","(previously down as bulb only)","Yellow","Ave","£/kg","Jun",NA
2008,"VEGETABLES","Bulb Onions","Red","1st","£/kg","Jun",NA
2008,"VEGETABLES","(new item at the start of 2007)","Red","2nd","£/kg","Jun",NA
2008,"VEGETABLES","(new item at the start of 2007)","Red","Ave","£/kg","Jun",NA
2008,"VEGETABLES","Cabbage","Red","1st","£/kg","Jun",0.54
2008,"VEGETABLES","Cabbage","Red","2nd","£/kg","Jun",0.42
2008,"VEGETABLES","Cabbage","Red","Ave","£/kg","Jun",0.52
2008,"VEGETABLES","Cabbage","Savoy","1st","£/head","Jun",0.48
2008,"VEGETABLES","Cabbage","Savoy","2nd","£/head","Jun",NA
2008,"VEGETABLES","Cabbage","Savoy","Ave","£/head","Jun",NA
2008,"VEGETABLES","Cabbage","Spring Greens - Loose","-","£/kg","Jun",0.47
2008,"VEGETABLES","Cabbage","Spring Greens - Prepacked","-","£/kg","Jun",0.69
2008,"VEGETABLES","Cabbage","Summer & Autumn-Pointed","1st","£/kg","Jun",0.48
2008,"VEGETABLES","Cabbage","Summer & Autumn-Pointed","2nd","£/kg","Jun",0.32
2008,"VEGETABLES","Cabbage","Summer & Autumn-Pointed","Ave","£/kg","Jun",0.46
2008,"VEGETABLES","Cabbage","Summer & Autumn-Round","1st","£/head","Jun",0.37
2008,"VEGETABLES","Cabbage","Summer & Autumn Round","2nd","£/head","Jun",0.36
2008,"VEGETABLES","Cabbage","Summer & Autumn Round","Ave","£/head","Jun",0.37
2008,"VEGETABLES","Cabbage","White","1st","£/kg","Jun",0.54
2008,"VEGETABLES","Cabbage","White","2nd","£/kg","Jun",0.45
2008,"VEGETABLES","Cabbage","White","Ave","£/kg","Jun",0.52
2008,"VEGETABLES","Cabbage","Winter Other","1st","£/head","Jun",NA
2008,"VEGETABLES","Cabbage","Winter Other","2nd","£/head","Jun",NA
2008,"VEGETABLES","Cabbage","Winter Other","Ave","£/head","Jun",NA
2008,"VEGETABLES","Calabrese","All Varieties","-","£/kg","Jun",1.62
2008,"VEGETABLES","Capsicums","Green","1st","£/kg","Jun",1.06
2008,"VEGETABLES","Capsicums","Green","2nd","£/kg","Jun",NA
2008,"VEGETABLES","Capsicums","Green","Ave","£/kg","Jun",NA
2008,"VEGETABLES","Capsicums","Red","1st","£/kg","Jun",1.06
2008,"VEGETABLES","Capsicums","Red","2nd","£/kg","Jun",NA
2008,"VEGETABLES","Capsicums","Red","Ave","£/kg","Jun",NA
2008,"VEGETABLES","Carrots","Topped-Washed","1st","£/kg","Jun",0.52
2008,"VEGETABLES","Carrots","Topped-Washed","2nd","£/kg","Jun",0.42
2008,"VEGETABLES","Carrots","Topped-Washed","Ave","£/kg","Jun",0.52
2008,"VEGETABLES","Cauliflowers","Kent","1st","£/head","Jun",0.92
2008,"VEGETABLES","Cauliflowers","Kent","2nd","£/head","Jun",0.43
2008,"VEGETABLES","Cauliflowers","Kent","Ave","£/head","Jun",0.87
2008,"VEGETABLES","Cauliflowers","All Other","1st","£/head","Jun",0.75
2008,"VEGETABLES","Cauliflowers","All Other","2nd","£/head","Jun",0.53
2008,"VEGETABLES","Cauliflowers","All Other","Ave","£/head","Jun",0.67
2008,"VEGETABLES","Celery","All Washed","1st","£/kg","Jun",0.83
2008,"VEGETABLES","Celery","All Washed","2nd","£/kg","Jun",0.73
2008,"VEGETABLES","Celery","All Washed","Ave","£/kg","Jun",0.82
2008,"VEGETABLES","Courgettes","All Varieties","1st","£/kg","Jun",1.04
2008,"VEGETABLES","Courgettes","All Varieties","2nd","£/kg","Jun",0.73
2008,"VEGETABLES","Courgettes","All Varieties","Ave","£/kg","Jun",0.96
2008,"VEGETABLES","Cucumbers","All Varieties","1st","£/kg","Jun",0.68
2008,"VEGETABLES","Cucumbers","All Varieties","2nd","£/kg","Jun",0.46
2008,"VEGETABLES","Cucumbers","All Varieties","Ave","£/kg","Jun",0.65
2008,"VEGETABLES","Dwarf, French or Kidney Beans","Dwarf, French or Kidney","1st","£/kg","Jun",NA
2008,"VEGETABLES","Dwarf, French or Kidney Beans","Dwarf, French or Kidney","2nd","£/kg","Jun",NA
2008,"VEGETABLES","Dwarf, French or Kidney Beans","Dwarf, French or Kidney","Ave","£/kg","Jun",NA
2008,"VEGETABLES","Leeks","Trimmed","1st","£/kg","Jun",NA
2008,"VEGETABLES","Leeks","Trimmed","2nd","£/kg","Jun",NA
2008,"VEGETABLES","Leeks","Trimmed","Ave","£/kg","Jun",NA
2008,"VEGETABLES","Lettuce","Butterhead – Indoor","1st","£/head","Jun",0.27
2008,"VEGETABLES","Lettuce","Butterhead – Indoor","2nd","£/head","Jun",0.2
2008,"VEGETABLES","Lettuce","Butterhead – Indoor","Ave","£/head","Jun",0.27
2008,"VEGETABLES","Lettuce","Cos","1st","£/head","Jun",0.49
2008,"VEGETABLES","Lettuce","Cos","2nd","£/head","Jun",0.37
2008,"VEGETABLES","Lettuce","Cos","Ave","£/head","Jun",0.47
2008,"VEGETABLES","Lettuce","Crisp-Iceberg Type","1st","£/head","Jun",0.38
2008,"VEGETABLES","Lettuce","Crisp-Iceberg Type","2nd","£/head","Jun",0.26
2008,"VEGETABLES","Lettuce","Crisp-Iceberg Type","Ave","£/head","Jun",0.36
2008,"VEGETABLES","Lettuce","Little Gem","1st","£/twin","Jun",0.49
2008,"VEGETABLES","Lettuce","Little Gem","2nd","£/twin","Jun",0.4
2008,"VEGETABLES","Lettuce","Little Gem","Ave","£/twin","Jun",0.49
2008,"VEGETABLES","Mushrooms","Button – Indoor","-","£/kg","Jun",0.99
2008,"VEGETABLES","Mushrooms","Cup – Indoor","-","£/kg","Jun",1.4
2008,"VEGETABLES","Mushrooms","Flat – Indoor","-","£/kg","Jun",0.73
2008,"VEGETABLES","Parsnips","All Varieties","-","£/kg","Jun",0.72
2008,"VEGETABLES","Rhubarb","Forced","-","£/kg","Jun",NA
2008,"VEGETABLES","Rhubarb","Outdoor","-","£/kg","Jun",0.94
2008,"VEGETABLES","Runner Beans","Runner-Climbing","1st","£/kg","Jun",NA
2008,"VEGETABLES","Runner Beans","Runner-Climbing","2nd","£/kg","Jun",NA
2008,"VEGETABLES","Runner Beans","Runner-Climbing","Ave","£/kg","Jun",NA
2008,"VEGETABLES","Salad Onions","Salad","-","£/bunch","Jun",0.22
2008,"VEGETABLES","Shelling Peas","All Varieties","1st","£/kg","Jun",1.69
2008,"VEGETABLES","Shelling Peas","All Varieties","2nd","£/kg","Jun",1.58
2008,"VEGETABLES","Shelling Peas","All Varieties","Ave","£/kg","Jun",1.68
2008,"VEGETABLES","Spinach","Leaf - Loose/bunches","1st","£/kg","Jun",0.68
2008,"VEGETABLES","(new item at the start of 2007)","Leaf - Loose/bunches","2nd","£/kg","Jun",0.34
2008,"VEGETABLES","(new item at the start of 2007)","Leaf - Loose/bunches","Ave","£/kg","Jun",0.64
2008,"VEGETABLES","Swede","All Varieties","-","£/kg","Jun",0.44
2008,"VEGETABLES","Sweetcorn","All Varieties","-","£/cob","Jun",NA
2008,"VEGETABLES","Tomatoes","Round","1st","£/kg","Jun",0.87
2008,"VEGETABLES","Tomatoes","Round","2nd","£/kg","Jun",0.6
